"ConstraintID","TableName","ConstraintName","ConstraintType","Columns","Rule","ErrorHandling","SuggestedDDLOrNote"
"CON-00847","sql_query_result_columns","fk_sql_query_result_columns_query_result_id","FOREIGN KEY","query_result_id","Must reference sql_query_results.id.","","FOREIGN KEY (`query_result_id`) REFERENCES `sql_query_results` (`id`)"
"CON-00848","sql_query_result_columns","chk_sql_query_result_columns_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00849","sql_query_result_columns","chk_sql_query_result_columns_field_type","CHECK","field_type","Allowed values: date, number, text, boolean, currency, percentage, geography","","CHECK (`field_type` IN ('date', 'number', 'text', 'boolean', 'currency', 'percentage', 'geography'))"
"CON-00850","sql_query_result_columns","chk_sql_query_result_columns_profile_json_json","JSON VALIDATION","profile_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`profile_json`))"
"CON-00851","sql_query_result_rows","pk_sql_query_result_rows","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00852","sql_query_result_rows","uk_sql_query_result_rows_organization_id_query_result_id_row","UNIQUE","organization_id, query_result_id, row_number","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_sql_query_result_rows_organization_id_query_result_id_row` (`organization_id`, `query_result_id`, `row_number`)"
"CON-00853","sql_query_result_rows","fk_sql_query_result_rows_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00854","sql_query_result_rows","fk_sql_query_result_rows_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00855","sql_query_result_rows","fk_sql_query_result_rows_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00856","sql_query_result_rows","fk_sql_query_result_rows_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00857","sql_query_result_rows","fk_sql_query_result_rows_query_result_id","FOREIGN KEY","query_result_id","Must reference sql_query_results.id.","","FOREIGN KEY (`query_result_id`) REFERENCES `sql_query_results` (`id`)"
"CON-00858","sql_query_result_rows","chk_sql_query_result_rows_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00859","sql_query_result_rows","chk_sql_query_result_rows_row_json_json","JSON VALIDATION","row_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`row_json`))"
"CON-00860","sql_query_saved_parameters","pk_sql_query_saved_parameters","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00861","sql_query_saved_parameters","uk_sql_query_saved_parameters_organization_id_sql_query_id_p","UNIQUE","organization_id, sql_query_id, parameter_name","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_sql_query_saved_parameters_organization_id_sql_query_id_p` (`organization_id`, `sql_query_id`, `parameter_name`)"
"CON-00862","sql_query_saved_parameters","fk_sql_query_saved_parameters_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00863","sql_query_saved_parameters","fk_sql_query_saved_parameters_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00864","sql_query_saved_parameters","fk_sql_query_saved_parameters_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00865","sql_query_saved_parameters","fk_sql_query_saved_parameters_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00866","sql_query_saved_parameters","fk_sql_query_saved_parameters_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00867","sql_query_saved_parameters","fk_sql_query_saved_parameters_sql_query_id","FOREIGN KEY","sql_query_id","Must reference sql_queries.id.","","FOREIGN KEY (`sql_query_id`) REFERENCES `sql_queries` (`id`)"
"CON-00868","sql_query_saved_parameters","chk_sql_query_saved_parameters_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00869","sql_query_saved_parameters","chk_sql_query_saved_parameters_field_type","CHECK","field_type","Allowed values: date, number, text, boolean, currency, percentage, geography","","CHECK (`field_type` IN ('date', 'number', 'text', 'boolean', 'currency', 'percentage', 'geography'))"
"CON-00870","sql_query_saved_parameters","chk_sql_query_saved_parameters_default_value_json_json","JSON VALIDATION","default_value_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`default_value_json`))"
"CON-00871","dashboard_share_links","pk_dashboard_share_links","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00872","dashboard_share_links","uk_dashboard_share_links_share_token_hash","UNIQUE","share_token_hash","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_dashboard_share_links_share_token_hash` (`share_token_hash`)"
"CON-00873","dashboard_share_links","fk_dashboard_share_links_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00874","dashboard_share_links","fk_dashboard_share_links_branch_id","FOREIGN KEY","branch_id","Must reference branches.id.","","FOREIGN KEY (`branch_id`) REFERENCES `branches` (`id`)"
"CON-00875","dashboard_share_links","fk_dashboard_share_links_dashboard_id","FOREIGN KEY","dashboard_id","Must reference bi_dashboards.id.","","FOREIGN KEY (`dashboard_id`) REFERENCES `bi_dashboards` (`id`)"
"CON-00876","dashboard_share_links","fk_dashboard_share_links_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00877","dashboard_share_links","fk_dashboard_share_links_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00878","dashboard_share_links","fk_dashboard_share_links_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00879","dashboard_share_links","fk_dashboard_share_links_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00880","dashboard_share_links","fk_dashboard_share_links_revoked_by","FOREIGN KEY","revoked_by","Must reference user_profiles.id.","","FOREIGN KEY (`revoked_by`) REFERENCES `user_profiles` (`id`)"
"CON-00881","dashboard_share_links","chk_dashboard_share_links_status","CHECK","status","Allowed values: active, revoked, expired, suspended","","CHECK (`status` IN ('active', 'revoked', 'expired', 'suspended'))"
"CON-00882","dashboard_share_links","chk_dashboard_share_links_share_mode","CHECK","share_mode","Allowed values: readonly, dashboard-readonly, embed","","CHECK (`share_mode` IN ('readonly', 'dashboard-readonly', 'embed'))"
"CON-00883","dashboard_share_links","chk_dashboard_share_links_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00884","dashboard_share_links","chk_dashboard_share_links_allowed_origin_json_json","JSON VALIDATION","allowed_origin_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`allowed_origin_json`))"
"CON-00885","dashboard_share_snapshots","pk_dashboard_share_snapshots","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00886","dashboard_share_snapshots","fk_dashboard_share_snapshots_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00887","dashboard_share_snapshots","fk_dashboard_share_snapshots_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00888","dashboard_share_snapshots","fk_dashboard_share_snapshots_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00889","dashboard_share_snapshots","fk_dashboard_share_snapshots_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00890","dashboard_share_snapshots","fk_dashboard_share_snapshots_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00891","dashboard_share_snapshots","fk_dashboard_share_snapshots_dashboard_version_id","FOREIGN KEY","dashboard_version_id","Must reference dashboard_versions.id.","","FOREIGN KEY (`dashboard_version_id`) REFERENCES `dashboard_versions` (`id`)"
"CON-00892","dashboard_share_snapshots","fk_dashboard_share_snapshots_share_link_id","FOREIGN KEY","share_link_id","Must reference dashboard_share_links.id.","","FOREIGN KEY (`share_link_id`) REFERENCES `dashboard_share_links` (`id`)"
"CON-00893","dashboard_share_snapshots","chk_dashboard_share_snapshots_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00894","dashboard_share_snapshots","chk_dashboard_share_snapshots_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00895","dashboard_share_snapshots","chk_dashboard_share_snapshots_snapshot_json_json","JSON VALIDATION","snapshot_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`snapshot_json`))"
"CON-00896","dashboard_share_access_logs","pk_dashboard_share_access_logs","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00897","dashboard_share_access_logs","fk_dashboard_share_access_logs_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00898","dashboard_share_access_logs","fk_dashboard_share_access_logs_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00899","dashboard_share_access_logs","fk_dashboard_share_access_logs_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00900","dashboard_share_access_logs","fk_dashboard_share_access_logs_share_link_id","FOREIGN KEY","share_link_id","Must reference dashboard_share_links.id.","","FOREIGN KEY (`share_link_id`) REFERENCES `dashboard_share_links` (`id`)"
"CON-00901","embed_settings","pk_embed_settings","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00902","embed_settings","uk_embed_settings_organization_id_share_link_id","UNIQUE","organization_id, share_link_id","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_embed_settings_organization_id_share_link_id` (`organization_id`, `share_link_id`)"
"CON-00903","embed_settings","fk_embed_settings_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00904","embed_settings","fk_embed_settings_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00905","embed_settings","fk_embed_settings_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00906","embed_settings","fk_embed_settings_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00907","embed_settings","fk_embed_settings_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00908","embed_settings","fk_embed_settings_share_link_id","FOREIGN KEY","share_link_id","Must reference dashboard_share_links.id.","","FOREIGN KEY (`share_link_id`) REFERENCES `dashboard_share_links` (`id`)"
"CON-00909","embed_settings","chk_embed_settings_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00910","embed_settings","chk_embed_settings_theme","CHECK","theme","Allowed values: light, dark, auto","","CHECK (`theme` IN ('light', 'dark', 'auto'))"
"CON-00911","embed_settings","chk_embed_settings_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00912","export_jobs","pk_export_jobs","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00913","export_jobs","fk_export_jobs_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00914","export_jobs","fk_export_jobs_branch_id","FOREIGN KEY","branch_id","Must reference branches.id.","","FOREIGN KEY (`branch_id`) REFERENCES `branches` (`id`)"
"CON-00915","export_jobs","fk_export_jobs_project_id","FOREIGN KEY","project_id","Must reference bi_projects.id.","","FOREIGN KEY (`project_id`) REFERENCES `bi_projects` (`id`)"
"CON-00916","export_jobs","fk_export_jobs_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00917","export_jobs","fk_export_jobs_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00918","export_jobs","fk_export_jobs_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00919","export_jobs","fk_export_jobs_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00920","export_jobs","chk_export_jobs_status","CHECK","status","Allowed values: queued, running, success, failed, cancelled, partial","","CHECK (`status` IN ('queued', 'running', 'success', 'failed', 'cancelled', 'partial'))"
